-4.32077,-4.31415,-4.33651,-4.31206,-4.34837,-4.31695,-4.34586,-4.33329,-4.31693,-4.33971,-4.30166,-4.3326,-4.30483,-4.32483,-4.31362,-4.31871,-4.3243,-4.31415,-4.33651,-4.31206,-4.34837,-4.31695,-4.34586,-4.33329,-4.31693,-4.33971,-4.30166,-4.3326,-4.30483,-4.32483,-4.31196
-5.14281,-5.13783,-5.15278,-5.13629,-5.15895,-5.13901,-5.15527,-5.14776,-5.13879,-5.15257,-5.12964,-5.14972,-5.13149,-5.14515,-5.1375,-5.14105,-5.14489,-5.13783,-5.15278,-5.13629,-5.15895,-5.13901,-5.15527,-5.14776,-5.13879,-5.15257,-5.12964,-5.14972,-5.13149,-5.14515,-5.13674
-5.75452,-5.75111,-5.76017,-5.74996,-5.76312,-5.75122,-5.76012,-5.75578,-5.75093,-5.75895,-5.74591,-5.75805,-5.74713,-5.75565,-5.75094,-5.75318,-5.75555,-5.75111,-5.76017,-5.74996,-5.76312,-5.75122,-5.76012,-5.75578,-5.75093,-5.75895,-5.74591,-5.75805,-5.74713,-5.75565,-5.75075
-6.13137,-6.12957,-6.13381,-6.1289,-6.13491,-6.12928,-6.13322,-6.1312,-6.12907,-6.13282,-6.12693,-6.1327,-6.12762,-6.13174,-6.12952,-6.1306,-6.13173,-6.12957,-6.13381,-6.1289,-6.13491,-6.12928,-6.13322,-6.1312,-6.12907,-6.13282,-6.12693,-6.1327,-6.12762,-6.13174,-6.12957
-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813,-6.25813
-6.12957,-6.13174,-6.12762,-6.1327,-6.12693,-6.13282,-6.12907,-6.1312,-6.13322,-6.12928,-6.13491,-6.1289,-6.13381,-6.12957,-6.13173,-6.1306,-6.12952,-6.13174,-6.12762,-6.1327,-6.12693,-6.13282,-6.12907,-6.1312,-6.13322,-6.12928,-6.13491,-6.1289,-6.13381,-6.12957,-6.13137
-5.75075,-5.75565,-5.74713,-5.75805,-5.74591,-5.75895,-5.75093,-5.75578,-5.76012,-5.75122,-5.76312,-5.74996,-5.76017,-5.75111,-5.75555,-5.75318,-5.75094,-5.75565,-5.74713,-5.75805,-5.74591,-5.75895,-5.75093,-5.75578,-5.76012,-5.75122,-5.76312,-5.74996,-5.76017,-5.75111,-5.75452
-5.13674,-5.14515,-5.13149,-5.14972,-5.12964,-5.15257,-5.13879,-5.14776,-5.15527,-5.13901,-5.15895,-5.13629,-5.15278,-5.13783,-5.14489,-5.14105,-5.1375,-5.14515,-5.13149,-5.14972,-5.12964,-5.15257,-5.13879,-5.14776,-5.15527,-5.13901,-5.15895,-5.13629,-5.15278,-5.13783,-5.14281
-4.31196,-4.32483,-4.30483,-4.3326,-4.30166,-4.33971,-4.31693,-4.33329,-4.34586,-4.31695,-4.34837,-4.31206,-4.33651,-4.31415,-4.3243,-4.31871,-4.31362,-4.32483,-4.30483,-4.3326,-4.30166,-4.33971,-4.31693,-4.33329,-4.34586,-4.31695,-4.34837,-4.31206,-4.33651,-4.31415,-4.32077
-3.30918,-3.32733,-3.29947,-3.33944,-3.29275,-3.35541,-3.31645,-3.34874,-3.37071,-3.31649,-3.36573,-3.30936,-3.3441,-3.31268,-3.3265,-3.3189,-3.31201,-3.32733,-3.29947,-3.33944,-3.29275,-3.35541,-3.31645,-3.34874,-3.37071,-3.31649,-3.36573,-3.30936,-3.3441,-3.31268,-3.32109
-2.16849,-2.19192,-2.15499,-2.20854,-2.1393,-2.24071,-2.16768,-2.24348,-2.28583,-2.17214,-2.25009,-2.16682,-2.21406,-2.1731,-2.1909,-2.18133,-2.17251,-2.19192,-2.15499,-2.20854,-2.1393,-2.24071,-2.16768,-2.24348,-2.28583,-2.17214,-2.25009,-2.16682,-2.21406,-2.1731,-2.18338
-0.936557,-0.963528,-0.918366,-0.981847,-0.885749,-1.02927,-0.870024,-1.09908,-1.18551,-0.916995,-1.03699,-0.929806,-0.989164,-0.941505,-0.962692,-0.951818,-0.941384,-0.963528,-0.918366,-0.981847,-0.885749,-1.02927,-0.870024,-1.09908,-1.18551,-0.916995,-1.03699,-0.929806,-0.989164,-0.941505,-0.953347
0.334322,0.307283,0.355933,0.292546,0.403372,0.263097,0.600539,0.458252,0.144455,0.39073,0.240645,0.347201,0.282306,0.330054,0.307506,0.318419,0.32949,0.307283,0.355933,0.292546,0.403372,0.263097,0.600539,0.458252,0.144455,0.39073,0.240645,0.347201,0.282306,0.330054,0.317594
1.58938,1.56568,1.61062,1.55695,1.65387,1.55618,1.72964,1.66852,1.54055,1.64607,1.52164,1.60438,1.54495,1.58632,1.56527,1.57498,1.58533,1.56568,1.61062,1.55695,1.65387,1.55618,1.72964,1.66852,1.54055,1.64607,1.52164,1.60438,1.54495,1.58632,1.57457
2.77611,2.75742,2.7937,2.75291,2.82211,2.7602,2.83739,2.80734,2.75924,2.81178,2.7316,2.78867,2.74187,2.77419,2.75675,2.7646,2.77323,2.75742,2.7937,2.75291,2.82211,2.7602,2.83739,2.80734,2.75924,2.81178,2.7316,2.78867,2.74187,2.77419,2.76414
3.84697,3.83332,3.86003,3.83074,3.87615,3.83687,3.87604,3.85958,3.83694,3.86649,3.81766,3.85573,3.82218,3.84591,3.8327,3.83866,3.84523,3.83332,3.86003,3.83074,3.87615,3.83687,3.87604,3.85958,3.83694,3.86649,3.81766,3.85573,3.82218,3.84591,3.8379
4.75979,4.75043,4.76887,4.74865,4.77748,4.75238,4.774,4.76431,4.75225,4.76995,4.74034,4.76538,4.7427,4.75935,4.75,4.75429,4.75896,4.75043,4.76887,4.74865,4.77748,4.75238,4.774,4.76431,4.75225,4.76995,4.74034,4.76538,4.7427,4.75935,4.75328
5.47841,5.4725,5.48434,5.47116,5.48868,5.47306,5.48521,5.47945,5.47279,5.48342,5.46591,5.48175,5.4674,5.47837,5.47226,5.47513,5.4782,5.4725,5.48434,5.47116,5.48868,5.47306,5.48521,5.47945,5.47279,5.48342,5.46591,5.48175,5.4674,5.47837,5.47408
5.97404,5.97086,5.97741,5.96994,5.97932,5.97069,5.97692,5.9738,5.97043,5.97619,5.96696,5.97579,5.96792,5.97418,5.97076,5.97241,5.97413,5.97086,5.97741,5.96994,5.97932,5.97069,5.97692,5.9738,5.97043,5.97619,5.96696,5.97579,5.96792,5.97418,5.97157
6.22661,6.22564,6.22772,6.22528,6.2282,6.22541,6.22731,6.22631,6.22529,6.22714,6.22428,6.22715,6.22467,6.22671,6.22562,6.22616,6.22672,6.22564,6.22772,6.22528,6.2282,6.22541,6.22731,6.22631,6.22529,6.22714,6.22428,6.22715,6.22467,6.22671,6.22581
6.22581,6.22671,6.22467,6.22715,6.22428,6.22714,6.22529,6.22631,6.22731,6.22541,6.2282,6.22528,6.22772,6.22564,6.22672,6.22616,6.22562,6.22671,6.22467,6.22715,6.22428,6.22714,6.22529,6.22631,6.22731,6.22541,6.2282,6.22528,6.22772,6.22564,6.22661
