-2.14049,-2.21304,-2.19448,-2.17591,-2.1806,-2.18529,-2.18412,-2.18296,-2.18324,-2.18353,-2.18346,-2.18339,-2.1834,-2.18342,-2.18342,-2.18342,-2.18341,-2.1834,-2.18343,-2.18346,-2.18335,-2.18325,-2.18365,-2.18405,-2.18255,-2.18105,-2.1866,-2.19216,-2.17181,-2.15147,-2.22519
-0.907094,-0.98393,-0.963813,-0.943695,-0.948904,-0.954113,-0.95278,-0.951447,-0.951785,-0.952122,-0.952038,-0.951955,-0.951976,-0.951997,-0.951994,-0.951991,-0.951986,-0.951982,-0.952007,-0.952032,-0.951931,-0.951829,-0.952215,-0.952601,-0.951122,-0.949643,-0.95523,-0.960818,-0.939924,-0.919031,-0.996374
0.363444,0.285463,0.306311,0.32716,0.321642,0.316124,0.317569,0.319013,0.31864,0.318266,0.318364,0.318462,0.318439,0.318417,0.318424,0.318431,0.318437,0.318444,0.318424,0.318403,0.31849,0.318577,0.318214,0.317851,0.319244,0.320638,0.315247,0.309856,0.330446,0.351035,0.27323
1.61905,1.54316,1.56388,1.5846,1.57901,1.57342,1.57492,1.57642,1.57602,1.57562,1.57572,1.57582,1.57578,1.57575,1.57575,1.57575,1.57574,1.57574,1.57571,1.57568,1.57576,1.57584,1.57554,1.57525,1.57653,1.5778,1.57283,1.56785,1.58729,1.60673,1.53165
2.80863,2.73774,2.75751,2.77727,2.77179,2.76631,2.76779,2.76927,2.76887,2.76846,2.76859,2.76871,2.7687,2.76869,2.76873,2.76876,2.76879,2.76882,2.76884,2.76886,2.76895,2.76904,2.76874,2.76844,2.76942,2.77039,2.766,2.76161,2.77912,2.79664,2.72736
3.88202,3.81989,3.83781,3.85573,3.85078,3.84584,3.8473,3.84876,3.84839,3.84802,3.8481,3.84818,3.84808,3.84799,3.8479,3.84781,3.84771,3.84761,3.8475,3.84739,3.84727,3.84716,3.84698,3.84679,3.84792,3.84905,3.84576,3.84247,3.85731,3.87215,3.81144
4.80192,4.74737,4.76313,4.77888,4.77381,4.76874,4.7698,4.77086,4.77035,4.76983,4.76996,4.77008,4.77022,4.77036,4.77067,4.77099,4.77138,4.77177,4.77211,4.77245,4.77295,4.77345,4.77381,4.77417,4.77413,4.77409,4.77014,4.7662,4.77732,4.78845,4.73917
5.50101,5.47268,5.48354,5.4944,5.49283,5.49126,5.4935,5.49574,5.49621,5.49667,5.49701,5.49735,5.49695,5.49655,5.49569,5.49482,5.49345,5.49208,5.49064,5.4892,5.48791,5.48663,5.48443,5.48224,5.48212,5.482,5.48501,5.48802,5.49976,5.51149,5.47466
6.08169,6.01021,6.02382,6.03742,6.02742,6.01742,6.01304,6.00866,6.00469,6.00072,5.99878,5.99683,5.99706,5.99729,5.99972,6.00214,6.00622,6.0103,6.01604,6.02177,6.0266,6.03143,6.0371,6.04278,6.05082,6.05887,6.05038,6.0419,6.02472,6.00754,5.98095
5.95716,6.11873,6.1181,6.11746,6.13535,6.15323,6.17675,6.20026,6.21633,6.23239,6.24379,6.25519,6.25838,6.26157,6.25659,6.2516,6.23901,6.22642,6.20861,6.19081,6.16812,6.14544,6.13049,6.11555,6.08706,6.05858,6.04392,6.02926,6.10107,6.17287,6.22444
7.38326,6.95291,6.87639,6.79986,6.75857,6.71727,6.62486,6.53244,6.46427,6.39609,6.34138,6.28666,6.25961,6.23255,6.23576,6.23898,6.27239,6.3058,6.36419,6.42259,6.49645,6.5703,6.65471,6.73912,6.78503,6.83095,6.97177,7.11259,7.01686,6.92113,6.57479
